source_pdf,figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y,review_html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,365.0622,mbar,2.311,mmol/g,diamond,solid,#282372,false,high,483.6,420.99,assigned_by=joint_assignment; source=auto,pt-3d3da40445fee763,src-c847c561dd91f5eb,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,374.2588,mbar,2.4595,mmol/g,diamond,solid,#282372,false,low,490.22,402.53,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-40fe19b376d813d0,src-368eeb7c65e1376e,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1172.4243,mbar,2.7749,mmol/g,diamond,solid,#282372,false,low,1064.76,363.34,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-414462d280e5764a,src-c6fb2b0de4d0147d,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,516.585,mbar,2.408,mmol/g,diamond,solid,#282372,false,low,592.67,408.93,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-41d159da2a11c3b0,src-7b589a9d217a6265,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1054.5902,mbar,2.7441,mmol/g,diamond,solid,#282372,false,low,979.94,367.17,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-452070edc863317a,src-4bc3cf829cad0b9e,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,390.5683,mbar,2.2579,mmol/g,diamond,solid,#282372,false,low,501.96,427.58,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-468685e2ee78baaa,src-c1642ce444bef46f,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,722.4959,mbar,2.6508,mmol/g,diamond,solid,#282372,false,high,740.89,378.76,assigned_by=joint_assignment; source=auto,pt-4b7ebe2465e80aba,src-b0368ecdf65000e9,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,286.432,mbar,2.1258,mmol/g,diamond,solid,#282372,false,medium,427.0,444.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-4e6e378a6b125f35,src-066953d36b7816ba,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1058.8552,mbar,2.5382,mmol/g,diamond,solid,#282372,false,low,983.01,392.75,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-531b4fb7279d78c1,src-e5a00857c6e231c1,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,16.9223,mbar,0.8462,mmol/g,diamond,solid,#282372,false,medium,233.0,603.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-56f0e7fa500ea8d7,src-2d5a1557978630dd,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,188.8667,mbar,2.0153,mmol/g,diamond,solid,#282372,false,medium,356.77,457.73,assigned_by=joint_assignment; source=auto,pt-57ff4499a640f774,src-d20ccf97c796b4ef,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,615.1922,mbar,2.5001,mmol/g,diamond,solid,#282372,false,high,663.65,397.49,assigned_by=joint_assignment; source=auto,pt-602fae2932189537,src-2312894cd91716a9,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1116.8414,mbar,2.559,mmol/g,diamond,solid,#282372,false,low,1024.75,390.17,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-64082ef3a1ed152d,src-6617b7442352404f,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,981.5587,mbar,2.7091,mmol/g,diamond,solid,#282372,false,high,927.37,371.52,assigned_by=joint_assignment; source=auto,pt-683324a7fddff1e5,src-a01937d77d33baf2,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,457.3067,mbar,2.3495,mmol/g,diamond,solid,#282372,false,low,550.0,416.2,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-68c2f65bb43c5dd0,src-9b9e0bb61a867314,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,121.5726,mbar,1.6615,mmol/g,diamond,solid,#282372,false,medium,308.33,501.69,assigned_by=joint_assignment; source=auto,pt-6aec9dbb96a7eaca,src-67d08148a7004a73,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,675.9847,mbar,2.755,mmol/g,diamond,solid,#282372,false,low,707.41,365.82,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-6fb8c483bd30e39e,src-5b1478846ceb4599,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,813.8236,mbar,2.6359,mmol/g,diamond,solid,#282372,false,high,806.63,380.61,assigned_by=joint_assignment; source=auto,pt-7063d6af233a72c5,src-809a54507c31b04b,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,436.4405,mbar,2.2907,mmol/g,diamond,solid,#282372,false,low,534.98,423.51,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-742837ac2c766000,src-b48864c095d3a5d1,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,637.781,mbar,2.641,mmol/g,diamond,solid,#282372,false,medium,679.91,379.98,assigned_by=joint_assignment; source=auto,pt-769984676d3903a8,src-494d7c5cda8339c9,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1162.3802,mbar,2.5616,mmol/g,diamond,solid,#282372,false,low,1057.53,389.85,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-784a1aa23dbb685c,src-52e0d55884cb42cb,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,3.03,mbar,0.3311,mmol/g,diamond,solid,#282372,false,medium,223.0,667.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-7994891bd7d103f3,src-7b0b6fba0165b0b6,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1002.4387,mbar,2.8255,mmol/g,diamond,solid,#282372,false,low,942.4,357.05,assigned_by=joint_assignment; source=auto,pt-7affb5b80457e5e2,src-290b07bbd050e743,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,576.919,mbar,2.4748,mmol/g,diamond,solid,#282372,false,high,636.1,400.63,assigned_by=joint_assignment; source=auto,pt-7d2e06e0fefac9ad,src-a82b1b09b8289e79,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,813.8097,mbar,2.4169,mmol/g,diamond,solid,#282372,false,high,806.62,407.82,assigned_by=joint_assignment; source=auto,pt-7e43e0925b41d08d,src-f101032562a6316a,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1161.7829,mbar,2.7637,mmol/g,diamond,solid,#282372,false,low,1057.1,364.73,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-81ab5ef9118c7870,src-ada2c404d695c6b0,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,358.63,mbar,2.3497,mmol/g,diamond,solid,#282372,false,high,478.97,416.18,assigned_by=joint_assignment; source=auto,pt-87e752065b8e0507,src-14adc3144cb81668,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,179.4616,mbar,1.8642,mmol/g,diamond,solid,#282372,false,high,350.0,476.5,assigned_by=joint_assignment; source=auto,pt-894bf2d00e8af980,src-c7e42389722460dc,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,926.6704,mbar,2.8048,mmol/g,diamond,solid,#282372,false,high,887.86,359.62,assigned_by=joint_assignment; source=auto,pt-8ebfe3c5f5d50405,src-0df2f2ce6938d10d,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,250.7984,mbar,2.1037,mmol/g,diamond,solid,#282372,false,medium,401.35,446.74,assigned_by=joint_assignment; source=auto,pt-906c56a50482eb58,src-a0291f9f72fd3ef8,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,561.6236,mbar,2.5713,mmol/g,diamond,solid,#282372,false,high,625.09,388.64,assigned_by=joint_assignment; source=auto,pt-9124cba70a4e4ea8,src-62ab3ccc9d124fdb,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1160.3936,mbar,2.9864,mmol/g,diamond,solid,#282372,false,low,1056.1,337.06,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-95b8df6ef203b8a9,src-b1841d69aff0296d,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,595.3401,mbar,2.5827,mmol/g,diamond,solid,#282372,false,high,649.36,387.23,assigned_by=joint_assignment; source=auto,pt-a0b0fa830ebf977b,src-53fbdd53a3e7fcf4,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,656.0076,mbar,2.6239,mmol/g,diamond,solid,#282372,false,medium,693.03,382.1,assigned_by=joint_assignment; source=auto,pt-a21d410c5b4d736f,src-6c8519b4877f542a,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,236.7255,mbar,2.0352,mmol/g,diamond,solid,#282372,false,medium,391.22,455.26,assigned_by=joint_assignment; source=auto,pt-aa00d867f218e8d1,src-a2ff0081ef596099,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1087.237,mbar,2.8535,mmol/g,diamond,solid,#282372,false,high,1003.44,353.57,assigned_by=joint_assignment; source=auto,pt-b2f6cb22aa45e093,src-ee60317f4e91adda,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1101.9767,mbar,2.7451,mmol/g,diamond,solid,#282372,false,low,1014.05,367.05,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-b6381586a4416a2c,src-02c6d2b82d2348bb,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1104.0606,mbar,2.5402,mmol/g,diamond,solid,#282372,false,low,1015.55,392.5,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-bba6b00e1a1ecd7b,src-60eb56922c3a70f2,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,790.7208,mbar,2.5201,mmol/g,diamond,solid,#282372,false,medium,790.0,395.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-bce7d566e16565b9,src-864a8825ff508d46,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,0.2516,mbar,0.5967,mmol/g,diamond,solid,#282372,false,medium,221.0,634.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-bdbf9c249e1cb2d4,src-0f27843ba23ed604,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,341.5148,mbar,2.4236,mmol/g,diamond,solid,#282372,false,high,466.65,406.99,assigned_by=joint_assignment; source=auto,pt-bddf5a6bab671d6c,src-f149346673284259,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\combined_03.pdf,fig2a,a,fig2a:a:co2-333k-94a1f9ba,CO2 333K,1172.6327,mbar,2.5763,mmol/g,diamond,solid,#282372,false,low,1064.91,388.02,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-c01e5bc8691897bc,src-6f353b14501d5f49,CO2,true,Legend group header 'CO2 @' binds the 333K entry to CO2; caption identifies panel A as CO2 and N2 equilibrium isotherms.,co2_loading,mmol per gram of pure CALF-20,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\combined_03\fig2a\review.html
